album,song_url,song_title,language
电视剧《三生三世十里桃花》主题曲,http://www.xiami.com/song/8HM5s6ed44e,三生三世,国语
i hate u i love u,http://www.xiami.com/song/mQQOJt7bad0,i hate u i love u,英语
Illuminate,http://www.xiami.com/song/xLI79Lc9dde,Treat You Better,英语
Shake It Off,http://www.xiami.com/song/xL7hNId982e,Shake It Off,英语
孤岛,http://www.xiami.com/song/mQNlKX60c52,时间里的,国语
Long Gone Before Daylight,http://www.xiami.com/song/b4CvHc3caf,Communication,英语
Queen of the Meadow,http://www.xiami.com/song/b30wuc54af,Black Acres,英语
grace,http://www.xiami.com/song/RcIG8a64a,Arne,英语
Death to the Pixies,http://www.xiami.com/song/xLo0IPb46fb,Where is my Mind?,英语
9 Crimes,http://www.xiami.com/song/bf0slAk34009,9 Crimes,英语
Lean On,http://www.xiami.com/song/xL9QNKc4e22,Lean On,英语
"NOW That's What I Call Music, Vol. 52",http://www.xiami.com/song/8Gtk6se89a2,All About That Bass,英语
Singles,http://www.xiami.com/song/b5KsWa2f2e,Everything Will Flow,英语
Finding Our Way Home,http://www.xiami.com/song/mQ4Fws527e1,The Distance Speaks,英语
The End of the Pier,http://www.xiami.com/song/Vzl770bc2,Peacon,英语
Copia,http://www.xiami.com/song/OH9c7614c,Prelude For Time Feelers,英语
ハイファイ新書,http://www.xiami.com/song/UN3n8e9d7,地獄先生  ,日语
Made In The Shade,http://www.xiami.com/song/UzxN65d8c,Angie ,英语
The Dark Side of the Moon,http://www.xiami.com/song/b4AFhb2be0,Speak To Me / Breathe,英语
Life of the Infamous: The Best of Mobb Deep,http://www.xiami.com/song/mQQr2q830df,Hell on Earth (Front Lines),英语
Remember Me,http://www.xiami.com/song/xLC81Y9bb15,Remember Me (Original Mix),英语
evolution -それは舞い散る桜のように 完全版 アレンジバージョン-,http://www.xiami.com/song/xLtvSs9d2db,黄昏ゆく街 -silent mix-,日语
1999 Grammy Nominees,http://www.xiami.com/song/UABk7965c,Doo Wop (That Thing),英语
2002 Grammy Nominees,http://www.xiami.com/song/UA4996228,Ms. Jackson,英语
More music from 8 mile,http://www.xiami.com/song/xLtQO3b549e,Shook Ones Part II ,英语
The Essential,http://www.xiami.com/song/U5IAKx28b01,Nas Is Like,英语
Unknown Coordinates,http://www.xiami.com/song/mQ4QTW5666e,A Poem in Braille,英语
Vacation (Original Motion Picture Soundtrack),http://www.xiami.com/song/8GxUHOe5bfb,Still Not a Player,英语
Mo Money Mo Problems (Feat. Puff Daddy & Mase),http://www.xiami.com/song/8GekvRebdb4,Radio Mix,英语
EXIT MOVEMENT : E -JAPAN EDITION-,http://www.xiami.com/song/mQY5I96f723,SENTIMENTAL,日语
那XX,http://www.xiami.com/song/bqvudFa363dd,그 XX,韩语
WELCOME BACK -COMPLETE EDITION-,http://www.xiami.com/song/xLHvy2bb5c0,LONG TIME NO SEE -KR Ver.-,日语
I Decided.,http://www.xiami.com/song/8HMIcWfbeef,No Favors,英语
诺基亚,http://www.xiami.com/song/mSqRFd82653,NOKIA(PROD.HARIKIRI),国语
尴尬 ft PSY.P,http://www.xiami.com/song/xLDOq8ad6c1,尴尬,其他
Cream D ft MASIWEI,http://www.xiami.com/song/8HMR6Ved4a0,Mirror,国语
ft. MASIWEI Lilshin,http://www.xiami.com/song/xNbEcYb54a6,BOBO,国语
莲湖,http://www.xiami.com/song/8GybYUf2f07,旅行,国语
heard your body said,http://www.xiami.com/song/xLJAjP2f121,听你身体说,国语
Stay With Me Remix,http://www.xiami.com/song/xNbKPwb086e,Stay With Me (Cover)[ 鬼怪OST ]原唱：朴灿烈/Punch,国语
"林子祥 II, 24K Mastersonic Compilation",http://www.xiami.com/song/mQJnFf7a71b,阿Lam日记,粤语
广播道软硬杀人事件,http://www.xiami.com/song/bBg11c1142,老人院,粤语
滑行模式,http://www.xiami.com/song/8G1RSkfd14c,怪兽先生-滑行模式（prod. by 56Loop）,粤语
奇迹,http://www.xiami.com/song/xLrYwUcaf76,吹挚友,粤语
5：21 [ Feat.杜星萤 ],http://www.xiami.com/song/U5Zq0W2a6f6,5：21 [ Feat.杜星萤 ],国语
The BRIT Awards 2014,http://www.xiami.com/song/mQIx728e851,Thrift Shop,英语
Already Platinum,http://www.xiami.com/song/cmfzqe5163,Click Clack,英语
The Great Gatsby: The Jazz Recordings,http://www.xiami.com/song/mQFKUG6e35d,Young & Beautiful (Salon),英语
988 城市名片 主题曲,http://www.xiami.com/song/8GtRKXff727,We Are The City,国语
小时候,http://www.xiami.com/song/mQUkVE8297c,寨鬼-小时候,国语
浮游,http://www.xiami.com/song/mQWGKS7f022,冬的尽头,国语
Tales From the Crypt,http://www.xiami.com/song/cjqx7fcbd0,Groovin' on a Sunday [Radio Edit],英语
Tronic,http://www.xiami.com/song/gtPXP4502e,Losing Out,英语
Shape Of You (NOTD Remix),http://www.xiami.com/song/xNb8GWa0c98,Shape Of You (NOTD Remix),英语
Mastermix DJ Beats Chart Vol. 41,http://www.xiami.com/song/8HO7Vze894b,Shape Of You,英语
Joanne,http://www.xiami.com/song/8HA9EPecd0d,Million Reasons,英语
Montevallo,http://www.xiami.com/song/xL7PwS9d563,Take Your Time,英语
Cold,http://www.xiami.com/song/mSqPmd78eaf,Cold,英语
Body Like A Back Road,http://www.xiami.com/song/mSqJto7dd26,Body Like A Back Road,英语
Crazy,http://www.xiami.com/song/bf08T1y53134,Crazy,英语
Last Year Was Complicated,http://www.xiami.com/song/xLHiIcbf672,Close,英语
FUTURE,http://www.xiami.com/song/8HMSkKe4fb3,Mask Off,英语
First Dates,http://www.xiami.com/song/JC7Ut222d5b,Say You Won't Let GO,英语
The Greatest Hits,http://www.xiami.com/song/cqq2Lf3a11,The Story,英语
柯切拉-伍德斯托克回忆,http://www.xiami.com/song/mSsvnl8be9f,Coachella - Woodstock In My Mind,英语
Frail Love,http://www.xiami.com/song/xLB4nFbfd99,Frail Love,英语
Finally Rich,http://www.xiami.com/song/xLyZKdd4b93,I Don't Like,英语
Stages,http://www.xiami.com/song/mQ9Ijv5fdb2,Danger in Loving You,英语
TOKYO CAFÉ FREAK -Jazz Flavor-,http://www.xiami.com/song/mQC5ZL5a981,We’ve Only Just Began,日语
"Sex 'n Jazz, Vol. 1",http://www.xiami.com/song/xLspVYadee5,You're My Medicine,英语
You,http://www.xiami.com/song/8Gvm2Ofb2c0,You (Darius Remix),英语
Verano,http://www.xiami.com/song/bf0DnBU2f739,Verano (Original Mix),英语
Altered Surface,http://www.xiami.com/song/mQ5WmR8c17c,Love Solstice,韩语
Your Friendship Means So Much to Me,http://www.xiami.com/song/8Gmhzyec90e,Akizora,日语
Sweet Swing for HERSHEY’S,http://www.xiami.com/song/bqviqUS34bbd,It's Only A Paper Moon,英语
U Mad,http://www.xiami.com/song/xLAlMRab533,U Mad,英语
"花, 你",http://www.xiami.com/song/xLDaXca5299,"꽃, 그대",韩语
Early Morning Stories,http://www.xiami.com/song/mQBSid78303,Lights Dimming,英语
When It Rains,http://www.xiami.com/song/mQAh8758f4a,When It Rains,英语
Begging You,http://www.xiami.com/song/xL0gUf96907,Begging You (Guide ver.),韩语
I,http://www.xiami.com/song/xLDoC898167,I,韩语
俄罗斯轮盘,http://www.xiami.com/song/mQY6NU59413,러시안 룰렛 (Russian Roulette),韩语
Rookie-The 4th Mini Album,http://www.xiami.com/song/8HMGAj19dd6,Rookie,韩语
心动,http://www.xiami.com/song/U5RrM12aadc,두근거려 (Beautiful),韩语
无限的我,http://www.xiami.com/song/mSq2wv5cc4d,無限的我 (무한적아; Limitless),韩语
Ice Cream Cake,http://www.xiami.com/song/mQONDb6e385,Ice Cream Cake,韩语
The Red,http://www.xiami.com/song/8Gx17Wf8741,Dumb Dumb,韩语
The Day,http://www.xiami.com/song/mQXhq4824cf,The Day,韩语
消防车,http://www.xiami.com/song/xLITvBa16a3,소방차 (Fire Truck),韩语
玩暧昧 (Lil' Something),http://www.xiami.com/song/mQWxFU90693,썸타 (Lil' Something),韩语
红,http://www.xiami.com/song/JBcNNG2469f,빨개요,韩语
MAGIC - SUPER JUNIOR SPECIAL ALBUM PART.2,http://www.xiami.com/song/8GwAUuf3395,Devil,韩语
Be Back [Repackage],http://www.xiami.com/song/mQLQ5L57934,Back,韩语
等了之后离开,http://www.xiami.com/song/xNbENVc3d49,기다렸다 가,韩语
Fiction And Fact,http://www.xiami.com/song/xLt9keb613e,Fiction,韩语
台风 (The Eye),http://www.xiami.com/song/xLJDeud4d13,태풍 (The Eye),韩语
咒文,http://www.xiami.com/song/b9WvC98c13,주문 - MIROTIC (Original Ver.),韩语
一天,http://www.xiami.com/song/xL3wTOb05de,하루 (A Day Without You),韩语
美人啊,http://www.xiami.com/song/mQ5EKh81125,미인아 (Bonamana),韩语
成为我的人,http://www.xiami.com/song/mQ9nCM70169,내꺼하자,韩语
糖果,http://www.xiami.com/song/OUt16b34d,Candy,韩语
B2K,http://www.xiami.com/song/QMY4760ce,Uh Huh,英语
我们都爱这个伦！,http://www.xiami.com/song/fQN96f8f8,祝我生日快乐,国语
By Myself,http://www.xiami.com/song/bAGKTa1344,I Don't Want to Talk About It,英语
Intervals,http://www.xiami.com/song/8GtNU8fc744,Intervals,英语
危险世界,http://www.xiami.com/song/mQJSLR4ce35,枫叶做的风铃,国语
Andre,http://www.xiami.com/song/xLAVS2ab89f,Sold Out,韩语
Easy as Down,http://www.xiami.com/song/8GdBxWee935,Nothing Will Change It,英语
The First Lady,http://www.xiami.com/song/QAvP7a54c,Until You Came,英语
Mango,http://www.xiami.com/song/b4A4jdb3a5,Mango,英语
Echo Euphoria,http://www.xiami.com/song/b89gf98eee,Body Talk,英语
Self Portrait,http://www.xiami.com/song/f8yGg41655,That Was Then,英语
Ticket,http://www.xiami.com/song/8GnsPDe45d6,Ticket,韩语
Movements,http://www.xiami.com/song/mQFs9L91612,Meadows (Microtrauma remix),英语
Acid Washed,http://www.xiami.com/song/xLqx5edb5cb,Snows Melt,英语
Beautiful Tomorrow,http://www.xiami.com/song/b1pMB6e3cb40,Sweeter Love,英语
Flight Number 001,http://www.xiami.com/song/mQG1Pt87916,You Are All I Need,日语
VONYC Sessions Selection 2014-04,http://www.xiami.com/song/xL4Yjha793d,Something New,英语
Friends & Family 3,http://www.xiami.com/song/8GsCxbe983e,Closer,英语
The Hits,http://www.xiami.com/song/bf03zlZ3060e,Somebody Else's Guy (Original Version),英语
A   Musical Affair,http://www.xiami.com/song/b3m0db992b,Get Out Your Handkerchief,英语
Super Departure,http://www.xiami.com/song/mQ48Ju59b9a,Mystic music,日语
Single,http://www.xiami.com/song/bqvv0gn39b74,The Chairman,国语
Demo Tape,http://www.xiami.com/song/bqvlnBz3c2e9,团结湖,国语
冲动,http://www.xiami.com/song/jjozd6794,日落,国语
Many Reasons,http://www.xiami.com/song/xL2fPNd6688,Looking Out,英语
嘻哈世界,http://www.xiami.com/song/8Gcvuce6956,Leaving,国语
让我再次介绍我自己,http://www.xiami.com/song/gmNc2b4b,Act Like U Know,国语
Don't Listen to This Music If You Are Happy,http://www.xiami.com/song/U5Au8r2b674,Lullaby,韩语
Whispers,http://www.xiami.com/song/8GdJ4ye7a85,The Dawn Whispers,其他
干得好,http://www.xiami.com/song/mQLFqR75a77,잘해,韩语
这样也漂亮,http://www.xiami.com/song/xL2gVkcbcda,이대로도 예뻐,韩语
L.A. Lights,http://www.xiami.com/song/mQAtmE8acef,Listen (Bonus Track for Japan),英语
Lounge For Lovers 3,http://www.xiami.com/song/ON0R58aef,Come Laong,英语
The note of my twenty years,http://www.xiami.com/song/8Ge29Qe691e,イパネマの娘,日语
Give Me My Flowers While I Can Still Smell Them,http://www.xiami.com/song/bCkGY0D462ef,A Letter,英语
Ecliptic Episode 015,http://www.xiami.com/song/mQBEM872cb2,Sonnenuntergang,英语
The Art of Chill 3,http://www.xiami.com/song/xLqJkHd5987,Sufani,英语
Journey Inwards,http://www.xiami.com/song/MciD74f9d,Journey Inwards,英语
Night Sky,http://www.xiami.com/song/xLvZfG22043,Night Sky,英语
Inner Explosion,http://www.xiami.com/song/crbaCe5df9,That Thing,日语
FPMB,http://www.xiami.com/song/xLpyC5c3d14,Different Colors,英语
Reverie：A Tribute To Nujabes,http://www.xiami.com/song/bCkIHiX46daa,Winter Lane,英语
Breeze,http://www.xiami.com/song/xLyXH6c7201,Yukizakura,日语
A Winter Love Song,http://www.xiami.com/song/mQHQGE67ee8,It's Your Boy,韩语
Winter Tone,http://www.xiami.com/song/b1pY63H3d750,冬音,其他
Hard Groove,http://www.xiami.com/song/cihh4f4c46,Poetry,英语
"Who Is Jill Scott?: Words and Sounds, Vol. 1",http://www.xiami.com/song/MwOD7e54a,A Long Walk,英语
Distractions,http://www.xiami.com/song/MmrZdc580,Hold On,英语
Melancholy Hopeful (Instrumental Version),http://www.xiami.com/song/8GmzV625c7f,Pain and Possibility,英语
No Beginning No End,http://www.xiami.com/song/xLz47xcb732,Make It Right,英语
Jazz Hop,http://www.xiami.com/song/xLBAmCaf49a,Jazz Hop,英语
Waves,http://www.xiami.com/song/mQKfNp56d5c,Waves (Robin Schulz Radio Edit),英语
Nothing Really Matters (Boehm Remix),http://www.xiami.com/song/mQOUnp4c437,Nothing Really Matters (Boehm Remix),英语
寂 -Jaku-,http://www.xiami.com/song/b2Mr61272e,Beyond Raging Waves,英语
Cry,http://www.xiami.com/song/xLvaZvc5da9,Cry,韩语
Butterfly Effect,http://www.xiami.com/song/xLDuUaaf2a2,Probability,日语
Stepping Stones The Self-remixed Best - Soundscapes,http://www.xiami.com/song/b7jkBb9fa0,Still Island (Still 'n' Slow Mix) Ft. Shuuzan Morita,英语
Preemptive Strike,http://www.xiami.com/song/cTeqK21bdf,In/Flux,英语
Pan Da Remix,http://www.xiami.com/song/mSpwg090ff5,Pan Da,其他
The Remixes - DJ Krush vs. DJ Shadow,http://www.xiami.com/song/xLFcTYc9e28,What Does Your Soul Look Like (Mr. Moods Good Looking Remix),英语
山居岁月,http://www.xiami.com/song/OPAn936f3,萤火虫之舞,其他
A New World,http://www.xiami.com/song/Ubss7090b,Still Waters,其他
～Rin' Christmas Cover Songs～聖夜,http://www.xiami.com/song/b5XaJ22334,Merry Christmas Mr.Lawrence ,其他
君に届け 2ND SEASON オリジナル・サウンドトラック,http://www.xiami.com/song/bCkBSNR4910a,Pearl White Story,日语
Beethoven Virus,http://www.xiami.com/song/8Ggsi3e31a3,Beethoven Virus,其他
Rolling In the Deep (Piano/cello Instrumental Cover),http://www.xiami.com/song/xLvieqcf126,Rolling In the Deep (Piano/cello Instrumental Cover),其他
The Very Best Of,http://www.xiami.com/song/xLouoyc09fd,Midnight Affair,英语
日剧《二千年之恋》配乐,http://www.xiami.com/song/fKla597c3,Forbidden Love,日语
27: 路西法密码,http://www.xiami.com/song/xLF0WYa975b,Sorry，我不在，你也不在,国语
Colma,http://www.xiami.com/song/b4IaD98aef,Ghost,英语
Dulcet Series summer special collection,http://www.xiami.com/song/mQDaof8b438,Princess,其他
Cashback,http://www.xiami.com/song/crgWAfc86f,Frozen,英语
When the Luster Fades ,http://www.xiami.com/song/mQA38J762ca,When The Luster Fades (Instrumental),英语
Buddha-Bar X,http://www.xiami.com/song/esyIE2fc09,My Darling,其他
"Listen, Love",http://www.xiami.com/song/mQBD7r73862,Feather (Nujabes Remake),英语
Deep Cuts,http://www.xiami.com/song/xLomclf4ac2,Got 2 Let U,英语
Nevada,http://www.xiami.com/song/bClbAJF44e71,Nevada (Original Mix),英语
Isn't She Lovely (cover),http://www.xiami.com/song/mQQKlB644a0,Isn't She Lovely (cover),英语
Lose it (Nubbz Remix),http://www.xiami.com/song/mQORb675126,Lose it (Nubbz Remix),英语
Wake Me Up (TYMA Remix),http://www.xiami.com/song/8GwfgYfa294,Wake Me Up (TYMA Remix),英语
Lambs Anger,http://www.xiami.com/song/mQ7Hlx757d2,Cut Dick,英语
Mine (Win & Woo Remix),http://www.xiami.com/song/xLAk3Td54b8,Mine (Win & Woo Remix),英语
ain't nobody like you,http://www.xiami.com/song/mQQdZN7399b,ain't nobody like you,英语
Swing (Win & Woo Remix),http://www.xiami.com/song/bqvxe8S38848,Swing (Win & Woo Remix),英语
Eclipse (MKJ Remix),http://www.xiami.com/song/mQQtVL6c1f7,Eclipse (MKJ Remix),英语
Shivers,http://www.xiami.com/song/8GwqnTe1e8e,No Less,英语
Say My Name (AutoLaser Remix),http://www.xiami.com/song/bf0AJ437dc0e,Say My Name (AutoLaser Remix),英语
Not Around (JackLNDN Remix),http://www.xiami.com/song/bqvx69U5b67a,Not Around (JackLNDN Remix),英语
ＮＥＷ  ＶＩＳＵＡＬＳ,http://www.xiami.com/song/mQO1tj8c4ba,K.I.S.S.,英语
The Paris Swing Box,http://www.xiami.com/song/U59jW52b044,Booty Swing,英语
Embrace (Henry Land Remix),http://www.xiami.com/song/mQOfkO7bf53,Embrace (Henry Land Remix),英语
Summer's Gone,http://www.xiami.com/song/xLzgvKd8def,How Did I Get Here,英语
Don't Be So Hard On Yourself (Hibell Remix),http://www.xiami.com/song/xLC8xUbf468,Don't Be So Hard On Yourself (Hibell Remix),英语
Destination,http://www.xiami.com/song/xLI7GPc4185,Stranger (Original Mix),国语
All Yours,http://www.xiami.com/song/mQUYck5bbbc,All Yours,英语
If You Let Me,http://www.xiami.com/song/xLJj0U9f1c0,If You Let Me,英语
MAGICAL✰GIRL,http://www.xiami.com/song/JBiAHG1eedb,MAGICAL✰GIRL,英语
スーパーセックス永遠にSUPERSEX420,http://www.xiami.com/song/mQNXiN7229b,私は性交のような高いPa r ty おっぱい,其他
Brother,http://www.xiami.com/song/mQNx7O93b01,Californian,英语
L A S T S U M M E R,http://www.xiami.com/song/8GuErxf7e56,L A S T S U M M E R,英语
ＳＥＡ ＶＩＢＥＳ,http://www.xiami.com/song/mQQisJ526af,FUTURE WAVE (with YUNG BAE),英语
Don´t Worry (Matoma Remix),http://www.xiami.com/song/8Gy0zu1a391,Don´t Worry (Matoma Remix),英语
Angel,http://www.xiami.com/song/mQ7Ru37d33c,Angel,英语
Neon,http://www.xiami.com/song/mQGciR8ce0f,Worth It All,英语
Animal Ambition,http://www.xiami.com/song/mQJ2x2777eb,Hold On,英语
Greatest Hits,http://www.xiami.com/song/xLsn39dbb31,X ,英语
Love Tattoo,http://www.xiami.com/song/xLo9a497413,Big Bad Handsome Man,英语
Gangsta Zone Party,http://www.xiami.com/song/bqvl7ZM39761,Boss Playaz Play,英语
Best Of LayLow Inc With DJ AK,http://www.xiami.com/song/xL3q8Xab613,Taking Over,英语
Killaz From Tha West,http://www.xiami.com/song/xLBN4i96daf,Twist your fingers,英语
"The 10th Anniversary Collection: The Sex, the Soul & the Street",http://www.xiami.com/song/mQ4utv7e3cf,Only God Can Judge Me,英语
Ice T Presents the Westside,http://www.xiami.com/song/d3asN294c7,California Love [Remix],英语
4 Tha Hard Way,http://www.xiami.com/song/b2Mfhc81a2,What's Wrong Wit the Game,英语
Don't Fight the Feelin',http://www.xiami.com/song/MO6v8bbc9,Playaz Club,英语
电影《使徒行者》主题曲,http://www.xiami.com/song/mQXTZs87d3c,Here We Are,国语
耿耿星河,http://www.xiami.com/song/bf0KP5x32bcd,耿耿星河,国语
BIG: 19 Hits in one Super Value album,http://www.xiami.com/song/bf0vjHW31a3c,Numb,英语
Despacito (Remix),http://www.xiami.com/song/mSrVBTeb7a9,Despacito (Remix),西班牙语
That's What I Like (Remixes),http://www.xiami.com/song/8HNYNsfe9f2,That's What I Like (Alan Walker Remix),英语
Somewhere I Belong,http://www.xiami.com/song/mQ5GqI543e4,Somewhere I Belong,英语
The Diary of Alicia Keys,http://www.xiami.com/song/ckcu518a4f,If I Ain't Got You,英语
Crush,http://www.xiami.com/song/bf0I30o33ac0,Crush,英语
Slo,http://www.xiami.com/song/8GvKkIe8219,Shut Out of Paradise,英语
Do You Go Up,http://www.xiami.com/song/mQR2Io95c97,Do You Go Up,英语
Shivers,http://www.xiami.com/song/xL9UW4cc753,Shivers,英语
Naked,http://www.xiami.com/song/R5Hz6afcf,Sex Wit You,英语
Songs To Break Up To,http://www.xiami.com/song/U5JfL1283f2,I Miss You More,英语
Location (Remix),http://www.xiami.com/song/xNcywee0c96,Location (Remix),英语
Bloodshot (SRNO Remix),http://www.xiami.com/song/mQXuNY893ba,Bloodshot (SRNO Remix),英语
Children of Silk,http://www.xiami.com/song/xLFsl2ac502,Amandine Insensible,英语
Blonde,http://www.xiami.com/song/mQYwEx773a7,Pink + White,英语
Hudson,http://www.xiami.com/song/8GuRF5e50ae,Hudson,英语
FLING IN LUV,http://www.xiami.com/song/xNcsCvaab33,FLING IN LUV,英语
"My soul,My bone",http://www.xiami.com/song/mQQ22e827ac,"My soul,My bone",英语
GIVE U MY TAPE,http://www.xiami.com/song/mQTPRs593ab,GIVE U MY TAPE,国语
What If We Were Real,http://www.xiami.com/song/b1pRkcB6c19c,The Truth About Me,英语
Two Fold Pt.1,http://www.xiami.com/song/8GpQa2fb6be,Voice of Reason,英语
Sunlight Reigns Supreme,http://www.xiami.com/song/mQMfKi5b1e5,Major Crimes & Unicorns,其他
Reinterpretations,http://www.xiami.com/song/mQ7YEX7f3dd,Nanjing Road East,英语
Real Nigga Do Da $hit (Remix),http://www.xiami.com/song/mQOKnL51fbb,Real Nigga Do Da $hit (Remix),国语
赚了,http://www.xiami.com/song/xL95SMd249b,赚了,国语
